domain,redirect,agency,status,title,description,keywords,robots,viewport,canonical,og_locale,og_site_name,og_type,og_title,og_description,og_url,og_image,og_image_width,og_image_height,og_image_alt,twitter_site,twitter_card,twitter_title,twitter_description,twitter_image
semiconductors.gov,"https://www.nist.gov/chips","Department of Commerce",200,true,false,false,false,true,true,false,true,true,true,false,true,false,false,false,false,true,true,true,false,false
selectusa.gov,"https://www.trade.gov/selectusa-home","Department of Commerce",200,true,true,false,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true
sdr.gov,"https://www.sdr.gov/","Department of Commerce",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
pscr.gov,"https://www.nist.gov/ctl/pscr","Department of Commerce",200,true,true,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,true,false
privacyshield.gov,"https://www.dataprivacyframework.gov/","Department of Commerce",200,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
papahanaumokuakea.gov,"https://www.papahanaumokuakea.gov/","Department of Commerce",200,true,true,false,false,true,true,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false
ofcm.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
nwirp.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ntis.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ntia.gov,"https://www.ntia.gov/","Department of Commerce",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
noaa.gov,"https://www.noaa.gov/","Department of Commerce",200,true,true,false,true,true,true,false,false,true,true,true,true,true,false,false,true,false,true,true,true,true
nist.gov,"https://www.nist.gov/","Department of Commerce",200,true,true,false,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true
nehrp.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
my2020census.gov,"undefined","Department of Commerce",400,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
mgi.gov,"https://www.mgi.gov/","Department of Commerce",200,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
mbda.gov,"https://www.mbda.gov/","Department of Commerce",200,true,true,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,true,false
marinecadastre.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
manufacturing.gov,"https://www.manufacturing.gov/","Department of Commerce",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
luca-appeals.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
internetforall.gov,"https://www.internetforall.gov/","Department of Commerce",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
internet4all.gov,"https://www.internetforall.gov/","Department of Commerce",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
iedison.gov,"https://www.nist.gov/iedison","Department of Commerce",200,true,true,false,false,true,true,false,true,true,true,true,true,false,false,false,false,true,true,true,true,false
icts.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
icams-portal.gov,"https://www.icams-portal.gov/","Department of Commerce",200,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
hurricanes.gov,"https://www.nhc.noaa.gov/","Department of Commerce",200,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
heat.gov,"https://www.heat.gov/","Department of Commerce",200,true,true,false,false,true,false,false,false,true,true,true,true,true,false,false,false,false,true,true,true,true
gps.gov,"https://www.gps.gov/","Department of Commerce",200,true,true,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
goes-r.gov,"https://www.goes-r.gov/","Department of Commerce",200,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
fishwatch.gov,"https://www.fisheries.noaa.gov/topic/sustainable-seafood","Department of Commerce",200,true,true,true,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true
firstnet.gov,"https://firstnet.gov/","Department of Commerce",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
export.gov,"https://www.trade.gov/export-solutions","Department of Commerce",200,true,true,false,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true
edison.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
eda.gov,"https://www.eda.gov/","Department of Commerce",200,true,true,false,false,true,true,false,true,true,true,true,true,true,false,false,true,false,false,false,true,true
drought.gov,"https://www.drought.gov/","Department of Commerce",200,true,true,false,false,true,true,false,true,true,true,true,true,true,false,false,false,true,true,true,true,true
doc.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
dnsops.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
dataprivacyframework.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
cwc.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
commerce.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
climate.gov,"https://www.climate.gov/","Department of Commerce",200,true,true,false,true,true,true,false,true,true,true,true,true,true,false,false,false,false,false,false,false,false
chips.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
census.gov,"https://www.census.gov/","Department of Commerce",200,true,true,false,true,true,true,true,true,true,true,true,true,true,false,false,false,true,true,true,false,true
buyusa.gov,"http://www.buyusa.gov","Department of Commerce",200,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
bldrdoc.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
bis.gov,"https://www.bis.gov/","Department of Commerce",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
bea.gov,"https://www.bea.gov/","Department of Commerce",200,true,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
aviationweather.gov,"https://aviationweather.gov/","Department of Commerce",200,true,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
ap.gov,"https://www.bis.doc.gov/index.php/other-areas/additional-protocol-ap","Department of Commerce",200,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
2020census.gov,"undefined","Department of Commerce",500,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
denali.gov,"https://denali.gov/","Denali Commission",200,true,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
