domain,agency,status,redirect,valid,sitemap,allowed,source
feedthefuture.gov,"U.S. Agency for International Development",200,"https://www.feedthefuture.gov/robots.txt",true,"https://www.feedthefuture.gov/sitemap_index.xml",true,robots.txt
dfafacts.gov,"U.S. Agency for International Development",200,"https://dfafacts.gov/robots.txt",true,"null",true,robots.txt
childreninadversity.gov,"U.S. Agency for International Development",200,"https://www.childreninadversity.gov/",false,"null",false,false
worldwar1centennial.gov,"The United States World War One Centennial Commission",200,"https://worldwar1centennial.org/robots.txt",true,"null",true,robots.txt
ptf.gov,"The Intelligence Community",400,"http://www.ptf.gov/",false,"null",false,undefined
tvaoig.gov,"Tennessee Valley Authority",200,"https://www.tvaoig.gov/robots.txt",true,"null",true,robots.txt
tva.gov,"Tennessee Valley Authority",403,"https://www.tva.com/",false,"null",false,undefined
stb.gov,"Surface Transportation Board",200,"https://www.stb.gov/robots.txt",true,"https://www.stb.gov/sitemap_index.xml",true,robots.txt
sji.gov,"State Justice Institute",200,"https://www.sji.gov/robots.txt",true,"https://www.sji.gov/wp-sitemap.xml",true,robots.txt
sbrc.gov,"Southwest Border Regional Commission",404,"https://sbrc.gov/robots.txt",true,"null",true,meta
scrc.gov,"Southeast Crescent Regional Commission",200,"https://scrc.gov/robots.txt",true,"null",true,robots.txt
ssab.gov,"Social Security Advisory Board",200,"https://www.ssab.gov/robots.txt",true,"https://www.ssab.gov/sitemap.xml",true,robots.txt
ssa.gov,"Social Security Administration",200,"https://www.ssa.gov/robots.txt",true,"https://www.ssa.gov/sitemap.xml",true,robots.txt
socialsecurity.gov,"Social Security Administration",200,"https://www.ssa.gov/robots.txt",true,"https://www.ssa.gov/sitemap.xml",true,robots.txt
segurosocial.gov,"Social Security Administration",404,"https://www.ssa.gov/espanol/robots.txt",true,"null",true,meta
smithsonian.gov,"Smithsonian Institution",500,"http://www.smithsonian.gov/",false,"null",false,undefined
itis.gov,"Smithsonian Institution",200,"https://itis.gov/robots.txt",true,"https://itis.gov/sitemap.xml",true,robots.txt
sbir.gov,"Small Business Administration",200,"https://www.sbir.gov/robots.txt",true,"null",true,robots.txt
sba.gov,"Small Business Administration",200,"https://www.sba.gov/robots.txt",true,"null",true,robots.txt
nwbc.gov,"Small Business Administration",200,"https://www.nwbc.gov/robots.txt",true,"https://www.nwbc.gov/sitemap_index.xml",true,robots.txt
business.gov,"Small Business Administration",404,"http://www.business.gov/",false,"null",false,undefined
sss.gov,"Selective Service System",200,"https://www.sss.gov/robots.txt",true,"https://www.sss.gov/sitemap.xml",true,robots.txt
sec.gov,"Securities and Exchange Commission",200,"https://www.sec.gov/robots.txt",true,"https://www.sec.gov/sec-sitemap.xml",true,robots.txt
investor.gov,"Securities and Exchange Commission",200,"https://www.investor.gov/robots.txt",true,"https://www.sec.gov/sec-sitemap.xml",true,robots.txt
rrb.gov,"Railroad Retirement Board",200,"https://rrb.gov/robots.txt",true,"null",true,robots.txt
pbrb.gov,"Public Buildings Reform Board",500,"https://www.pbrb.gov/",false,"null",false,undefined
pclob.gov,"Privacy and Civil Liberties Oversight Board",200,"https://www.pclob.gov/robots.txt",true,"null",true,robots.txt
presidiotunneltops.gov,"Presidio Trust",200,"https://presidiotunneltops.gov/robots.txt",true,"https://wp.presidio.gov/sitemap.xml",true,robots.txt
presidiotrust.gov,"Presidio Trust",200,"https://presidiotrust.gov/robots.txt",true,"https://wp.presidio.gov/sitemap.xml",true,robots.txt
presidiocommercial.gov,"Presidio Trust",500,"http://www.presidiocommercial.gov/",false,"null",false,undefined
presidio.gov,"Presidio Trust",200,"https://presidio.gov/robots.txt",true,"https://wp.presidio.gov/sitemap.xml",true,robots.txt
prc.gov,"Postal Regulatory Commission",200,"https://prc.gov/robots.txt",true,"null",true,robots.txt
pbgc.gov,"Pension Benefit Guaranty Corporation",200,"https://www.pbgc.gov/robots.txt",true,"https://www.pbgc.gov/sitemap.xml",true,robots.txt
usastaffing.gov,"Office of Personnel Management",200,"https://signin.usastaffing.gov/Account/SignIn?ReturnUrl=%2Fissue%2Fwsfed%3Fwa%3Dwsignin1.0%26wtrealm%3Dhttps%253a%252f%252fusastaffing.gov%252f%26wctx%3Drm%253d0%2526id%253dpassive%2526ru%253d%25252frobots.txt%26wct%3D2025-01-21T03%253a02%253a37Z",false,"null",false,false
usalearning.gov,"Office of Personnel Management",200,"https://usalearning.gov/robots.txt",true,"null",true,robots.txt
usajobs.gov,"Office of Personnel Management",200,"https://www.usajobs.gov/robots.txt",true,"https://www.usajobs.gov/sitemap.xml",true,robots.txt
unlocktalent.gov,"Office of Personnel Management",200,"https://www.opm.gov/data/",false,"null",false,false
telework.gov,"Office of Personnel Management",200,"https://www.opm.gov/telework/",false,"null",false,false
pmf.gov,"Office of Personnel Management",200,"https://www.pmf.gov/robots.txt",true,"null",true,robots.txt
pac.gov,"Office of Personnel Management",500,"http://www.pac.gov/",false,"null",false,undefined
opm.gov,"Office of Personnel Management",200,"https://www.opm.gov/robots.txt",true,"null",true,robots.txt
governmentjobs.gov,"Office of Personnel Management",200,"https://www.usajobs.gov/robots.txt",true,"https://www.usajobs.gov/sitemap.xml",true,robots.txt
golearn.gov,"Office of Personnel Management",500,"http://www.golearn.gov/",false,"null",false,undefined
fsafeds.gov,"Office of Personnel Management",403,"https://www.fsafeds.gov/",false,"null",false,undefined
fegli.gov,"Office of Personnel Management",200,"https://www.opm.gov/healthcare-insurance/life-insurance",false,"null",false,false
fedshirevets.gov,"Office of Personnel Management",200,"https://www.opm.gov/fedshirevets/",false,"null",false,false
fedjobs.gov,"Office of Personnel Management",200,"https://www.usajobs.gov/robots.txt",true,"https://www.usajobs.gov/sitemap.xml",true,robots.txt
federaljobs.gov,"Office of Personnel Management",200,"https://www.usajobs.gov/robots.txt",true,"https://www.usajobs.gov/sitemap.xml",true,robots.txt
feb.gov,"Office of Personnel Management",200,"https://feb.opm.gov/robots.txt",true,"null",true,robots.txt
employeeexpress.gov,"Office of Personnel Management",404,"https://www.employeeexpress.gov/robots.txt",false,"null",false,false
e-qip.gov,"Office of Personnel Management",500,"http://www.e-qip.gov/",false,"null",false,undefined
cybercareers.gov,"Office of Personnel Management",200,"https://www.opm.gov/cyber-careers/",false,"null",false,false
chcoc.gov,"Office of Personnel Management",200,"https://chcoc.gov/robots.txt",true,"null",true,robots.txt
applicationmanager.gov,"Office of Personnel Management",500,"http://www.applicationmanager.gov/",false,"null",false,undefined
oge.gov,"Office of Government Ethics",500,"http://www.oge.gov/",false,"null",false,undefined
integrity.gov,"Office of Government Ethics",200,"https://integrity.gov/robots.txt",true,"null",true,robots.txt
oshrc.gov,"Occupational Safety & Health Review Commission",200,"https://www.oshrc.gov/robots.txt",true,"null",true,robots.txt
nrc.gov,"Nuclear Regulatory Commission",200,"https://www.nrc.gov/robots.txt",true,"https://www.nrc.gov/sitemapindex.xml",true,robots.txt
nrc-gateway.gov,"Nuclear Regulatory Commission",500,"https://nrc-gateway.gov/robots.txt",false,"null",false,false
nbrc.gov,"Northern Border Regional Commission",200,"https://www.nbrc.gov/robots.txt",true,"null",true,robots.txt
igorville.gov,"Non-Federal Agency",500,"http://www.igorville.gov/",false,"null",false,undefined
nitrd.gov,"Networking Information Technology Research and Development",200,"https://www.nitrd.gov/robots.txt",true,"https://www.nitrd.gov/sitemap_index.xml",true,robots.txt
itrd.gov,"Networking Information Technology Research and Development",500,"http://www.itrd.gov/",false,"null",false,undefined
ntsb.gov,"National Transportation Safety Board",200,"https://www.ntsb.gov/robots.txt",true,"null",true,robots.txt
nscai.gov,"National Security Commission on Artificial Intelligence",200,"https://cybercemetery.unt.edu/nscai/20211005220330/https://www.nscai.gov/",true,"null",true,x-robots-tag
usap.gov,"National Science Foundation",200,"https://www.usap.gov/robots.txt",true,"null",true,robots.txt
sac.gov,"National Science Foundation",200,"https://www.sac.gov/robots.txt",true,"null",true,robots.txt
research.gov,"National Science Foundation",500,"https://www.research.gov/robots.txt",true,"null",true,meta
nsf.gov/staff,"National Science Foundation",403,"https://new.nsf.gov/staff",false,"null",false,undefined
new.nsf.gov,"National Science Foundation",500,"http://www.new.nsf.gov/",false,"null",false,undefined
arctic.gov,"National Science Foundation",200,"https://www.arctic.gov/robots.txt",true,"https://www.arctic.gov/wp-sitemap.xml",true,robots.txt
nmb.gov,"National Mediation Board",404,"https://nmb.gov/robots.txt",false,"null",false,false
nlrb.gov,"National Labor Relations Board",200,"https://www.nlrb.gov/robots.txt",true,"null",true,robots.txt
nigc.gov,"National Indian Gaming Commission",404,"https://www.nigc.gov/robots.txt",false,"null",false,false
nga.gov,"National Gallery of Art",200,"https://www.nga.gov/robots.txt",true,"https://www.nga.gov/sitemap.xml",true,robots.txt
neh.gov,"National Endowment for the Humanities",200,"https://www.neh.gov/robots.txt",true,"null",true,robots.txt
humanities.gov,"National Endowment for the Humanities",200,"https://www.humanities.gov/robots.txt",true,"null",true,robots.txt
nea.gov,"National Endowment for the Arts",200,"https://www.arts.gov/robots.txt",true,"null",true,robots.txt
arts.gov,"National Endowment for the Arts",200,"https://www.arts.gov/robots.txt",true,"null",true,robots.txt
ncua.gov,"National Credit Union Administration",200,"https://ncua.gov/robots.txt",true,"https://ncua.gov/sitemap.xml",true,robots.txt
mycreditunion.gov,"National Credit Union Administration",200,"https://mycreditunion.gov/robots.txt",true,"https://www.mycreditunion.gov/sitemap.xml",true,robots.txt
ncd.gov,"National Council on Disability",200,"https://www.ncd.gov/robots.txt",true,"null",true,robots.txt
ncpc.gov,"National Capital Planning Commission",200,"https://www.ncpc.gov/robots.txt",true,"null",true,robots.txt
webharvest.gov,"National Archives and Records Administration",404,"https://webharvest.gov/robots.txt",true,"null",true,meta
wartimecontracting.gov,"National Archives and Records Administration",200,"https://cybercemetery.unt.edu/cwc/20110929213815/http:/www.wartimecontracting.gov/robots.txt",true,"null",true,robots.txt
trumpwhitehouse.gov,"National Archives and Records Administration",200,"https://trumpwhitehouse.archives.gov/robots.txt",true,"https://trumpwhitehouse.archives.gov/sitemap/sitemap.xml",true,robots.txt
trumplibrary.gov,"National Archives and Records Administration",200,"https://www.trumplibrary.gov/robots.txt",true,"null",true,robots.txt
trumanlibrary.gov,"National Archives and Records Administration",200,"https://www.trumanlibrary.gov/robots.txt",true,"null",true,robots.txt
recordsmanagement.gov,"National Archives and Records Administration",200,"https://www.archives.gov/records-mgmt",false,"null",false,false
reaganlibrary.gov,"National Archives and Records Administration",200,"https://www.reaganlibrary.gov/robots.txt",true,"null",true,robots.txt
ourdocuments.gov,"National Archives and Records Administration",200,"https://www.archives.gov/milestone-documents/list",false,"null",false,false
obamawhitehouse.gov,"National Archives and Records Administration",200,"https://obamawhitehouse.archives.gov/robots.txt",true,"https://obamawhitehouse.archives.gov/sitemap.xml",true,robots.txt
obamalibrary.gov,"National Archives and Records Administration",200,"https://www.obamalibrary.gov/robots.txt",true,"null",true,robots.txt
nixonlibrary.gov,"National Archives and Records Administration",200,"https://www.nixonlibrary.gov/robots.txt",true,"https://www.nixonlibrary.gov/sitemap.xml",true,robots.txt
nara.gov,"National Archives and Records Administration",200,"https://www.archives.gov/robots.txt",true,"https://www.archives.gov/sitemap.xml",true,robots.txt
lbjlibrary.gov,"National Archives and Records Administration",200,"https://lbjlibrary.archives.gov/",false,"null",false,false
jimmycarterlibrary.gov,"National Archives and Records Administration",200,"https://www.jimmycarterlibrary.gov/robots.txt",true,"null",true,robots.txt
jfklibrary.gov,"National Archives and Records Administration",200,"https://jfklibrary.archives.gov/",false,"null",false,false
history.gov,"National Archives and Records Administration",200,"https://historyhub.history.gov/robots.txt",true,"null",true,robots.txt
georgewbushlibrary.gov,"National Archives and Records Administration",200,"https://www.georgewbushlibrary.gov/robots.txt",true,"null",true,robots.txt
frc.gov,"National Archives and Records Administration",200,"https://www.archives.gov/frc",false,"null",false,false
fordlibrarymuseum.gov,"National Archives and Records Administration",200,"https://www.fordlibrarymuseum.gov/robots.txt",true,"null",true,robots.txt
fcic.gov,"National Archives and Records Administration",200,"https://cybercemetery.unt.edu/fcic/20110310172443/http:/fcic.gov/robots.txt",true,"null",true,robots.txt
emergency-federal-register.gov,"National Archives and Records Administration",404,"https://www.emergency-federal-register.gov/robots.txt",false,"null",false,false
eisenhowerlibrary.gov,"National Archives and Records Administration",200,"https://www.eisenhowerlibrary.gov/robots.txt",true,"https://www.eisenhowerlibrary.gov/sitemap.xml",true,robots.txt
dd214.gov,"National Archives and Records Administration",200,"https://www.archives.gov/veterans",false,"null",false,false
clintonlibrary.gov,"National Archives and Records Administration",200,"https://www.clintonlibrary.gov/robots.txt",true,"null",true,robots.txt
bush41library.gov,"National Archives and Records Administration",200,"https://bush41library.archives.gov/",false,"null",false,false
archives.gov,"National Archives and Records Administration",200,"https://www.archives.gov/robots.txt",true,"https://www.archives.gov/sitemap.xml",true,robots.txt
911commission.gov,"National Archives and Records Administration",200,"https://911commission.gov/robots.txt",true,"null",true,robots.txt
9-11commission.gov,"National Archives and Records Administration",200,"https://9-11commission.gov/robots.txt",true,"null",true,robots.txt
